company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,
/company/easy-taxi,Easy Taxi,mobile,BRA,,Sao Paulo,S‹o Paulo,/company/africa-internet-holding,Africa Internet Holding,,,,unknown,,series-b,7/24/13,2013-07,2013-Q3,2013,"10,000,000",
/company/bolster,Bolster,web,USA,NY,New York,New York,/company/agb-holdings,AGB Holdings,,,,unknown,,angel,1/3/12,2012-01,2012-Q1,2012,"750,000",
/company/rolith,Rolith,nanotech,USA,CA,SF Bay,Pleasanton,/company/agc-america,AGC America,,,,unknown,,series-a,4/5/12,2012-04,2012-Q2,2012,"5,000,000",
/company/citizenside,Citizenside,games_video,FRA,,Paris,Paris,/company/agence-france-presse-afp,Agence France Presse (AFP),,,,unknown,,series-a,11/21/07,2007-11,2007-Q4,2007,"1,481,400",
/company/gen9,Gen9,biotech,USA,MA,Boston,Cambridge,/company/agilent,Agilent Technologies,biotech,USA,CA,SF Bay,Santa Clara,private-equity,4/24/13,2013-04,2013-Q2,2013,"21,000,000",
/company/gextech-holdings,Gextech Holdings,games_video,GBR,,United Kingdom - Other,,/company/agtech-holdings,AGTech Holdings,,HKG,,Hong Kong - Other,,venture,10/6/09,2009-10,2009-Q4,2009,"4,120,000",
/company/homesnap,Homesnap,analytics,USA,DC,Washington DC,Washington,/company/ah-belo,AH Belo,,USA,TX,Dallas,Dallas,series-a,7/1/09,2009-07,2009-Q3,2009,"2,000,000",
/company/digital-air-strike,Digital Air Strike,,USA,CA,SF Bay,Sunnyvale,/company/ah-belo,AH Belo,,USA,TX,Dallas,Dallas,venture,10/26/09,2009-10,2009-Q4,2009,"5,600,000",
/company/movidius,Movidius,semiconductor,IRL,,Dublin,Dublin,/company/aib-seed-capital,AIB Seed Capital,,,,unknown,,series-c+,11/30/11,2011-11,2011-Q4,2011,"9,000,000",
/company/ironroad-usa,Ironroad USA,messaging,SWE,,Stockholm,STOCKHOLM,/company/aig,AIG,,,,unknown,,series-a,9/21/11,2011-09,2011-Q3,2011,"1,200,000",
/company/sharelook,Sharelook,mobile,POL,,Warsaw,Warsaw,/company/aip-seed-capital,AIP Seed Capital,,,,unknown,,angel,10/1/11,2011-10,2011-Q4,2011,"30,000",
/company/terrajoule,Terrajoule,hardware,USA,CA,SF Bay,Redwood City,/company/air-liquide,Air Liquide,,,,unknown,,series-a,11/4/13,2013-11,2013-Q4,2013,"11,500,000",
/company/good-thing,Good Thing,advertising,JPN,,Chuo-ku,Chuo-ku,/company/akinai-souken,Akinai Souken,,,,unknown,,venture,7/20/10,2010-07,2010-Q3,2010,"11,000",
/company/keystone-technology,Keystone Technology,hardware,JPN,,Kanagawa-ken,Kanagawa-ken,/company/akinai-souken,Akinai Souken,,,,unknown,,venture,7/20/10,2010-07,2010-Q3,2010,"1,100",
/company/nanochip,Nanochip,software,USA,CA,SF Bay,Fremont,/company/akn-technology-bhd,AKN Technology Bhd,semiconductor,MYS,,Malaysia - Other,,series-c+,4/18/06,2006-04,2006-Q2,2006,"14,800,000",
/company/prizeo,Prizeo,web,USA,CA,Los Angeles,Los Angeles,/company/akqa,AKQA,advertising,USA,CA,SF Bay,San Francisco,series-a,6/6/13,2013-06,2013-Q2,2013,"2,500,000",
/company/smile-family,Smile Family,social,KOR,,unknown,Gangnam-gu,/company/albatross-investment,Albatross Investment,,,,unknown,,angel,7/24/13,2013-07,2013-Q3,2013,"1,270,000",
/company/sequans-communications,Sequans Communications,semiconductor,FRA,,cedex,"Cedex, Paris",/company/alcatel-lucent,Alcatel-Lucent,public_relations,FRA,,Paris,Paris,venture,11/19/09,2009-11,2009-Q4,2009,,
/company/knetik-media,Knetik Media,fashion,USA,FL,Londwood,Londwood,/company/alfalak,Alfalak,,,,unknown,,angel,1/1/11,2011-01,2011-Q1,2011,"250,000",
/company/divx,DivX,software,USA,CA,San Diego,San Diego,/company/ali-corporation,ALi Corporation,public_relations,USA,CA,Los Angeles,Los Angeles,series-c+,5/1/04,2004-05,2004-Q2,2004,"7,000,000",
/company/sina-weibo,Sina Weibo,web,CHN,,China - Other,,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,private-equity,4/29/13,2013-04,2013-Q2,2013,"586,000,000",
/company/shoprunner,ShopRunner,ecommerce,USA,PA,Philadelphia,Conshohocken,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,venture,8/19/13,2013-08,2013-Q3,2013,"75,000,000",
/company/quixey,Quixey,search,USA,CA,SF Bay,Mountain View,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,series-c+,10/3/13,2013-10,2013-Q4,2013,"50,000,000",
/company/city-labs,City Labs,hardware,USA,FL,Miami,Homestead,/company/alienware,Alienware,hardware,USA,FL,Miami,Miami,series-a,11/15/10,2010-11,2010-Q4,2010,,
/company/civitas-therapeutics,Civitas Therapeutics,biotech,USA,MA,Boston,Chelsea,/company/alkermes,Alkermes,biotech,USA,MA,Boston,Waltham,series-b,9/11/13,2013-09,2013-Q3,2013,"38,000,000",
/company/biosystem-development,Biosystem Development,biotech,USA,WI,Madison,Madison,/company/all-metal-stamping,All Metal Stamping,,USA,WI,Abbotsford,Abbotsford,venture,11/24/09,2009-11,2009-Q4,2009,"1,400,000",
/company/baronova,BAROnova,medical,USA,CA,Santa Barbara,Goleta,/company/allergan,Allergan,biotech,USA,CA,Los Angeles,Irvine,series-b,10/23/08,2008-10,2008-Q4,2008,"7,500,000",
/company/wowio,WOWIO,web,USA,CA,Los Angeles,Los Angeles,/company/alliance-acquisitions-inc,Alliance Acquisitions,other,USA,CA,Los Angeles,Los Angeles,series-b,12/31/10,2010-12,2010-Q4,2010,"2,500,000",
/company/hone-and-strop,Hone and Strop,fashion,USA,CA,Los Angeles,Los Angeles,/company/alliance-acquisitions-inc,Alliance Acquisitions,other,USA,CA,Los Angeles,Los Angeles,angel,7/4/12,2012-07,2012-Q3,2012,"375,000",
/company/the-new-motion,The New Motion,cleantech,NLD,,Amsterdam,Amsterdam,/company/alliander,Alliander,,,,unknown,,series-c+,1/1/13,2013-01,2013-Q1,2013,,
/company/the-new-motion,The New Motion,cleantech,NLD,,Amsterdam,Amsterdam,/company/alliander,Alliander,,,,unknown,,series-b,1/1/12,2012-01,2012-Q1,2012,,
/company/allied-pacific-sports-network,Allied Pacific Sports Network,sports,HKG,,Hong Kong - Other,,/company/allied-pacific-group,Allied Pacific Group,,,,unknown,,series-a,1/1/10,2010-01,2010-Q1,2010,"7,000,000",
/company/petlist,My Dog Bowl,pets,USA,CA,Los Angeles,Laguna Niguel,/company/alpha-wolf-investments,Alpha Wolf Investments,,,,unknown,,angel,7/8/13,2013-07,2013-Q3,2013,,
/company/brammo,Brammo,cleantech,USA,OR,Ashland,Ashland,/company/alpine-energy,Alpine Energy,cleantech,,,unknown,,series-b,10/26/11,2011-10,2011-Q4,2011,"28,000,000",
/company/art-sy,Artsy,design,USA,NY,New York,New York,/company/alt-option-return,Alt Option Return,,USA,NY,New York,New York,angel,11/24/10,2010-11,2010-Q4,2010,"1,250,000",
/company/boostctr,BoostCTR,advertising,USA,CA,SF Bay,San Francisco,/company/alt-option-return,Alt Option Return,,USA,NY,New York,New York,series-a,3/14/11,2011-03,2011-Q1,2011,"1,640,000",
/company/popexpert,popexpert,education,USA,CA,SF Bay,San Francisco,/company/alt-option-return,Alt Option Return,,USA,NY,New York,New York,series-a,5/21/13,2013-05,2013-Q2,2013,"2,000,000",
/company/highwinds,Highwinds,software,USA,FL,Orlando,Winter Park,/company/alta-communications,Alta Communications,public_relations,USA,MA,Boston,Boston,venture,3/11/08,2008-03,2008-Q1,2008,"55,000,000",
/company/combinenet,CombineNet,enterprise,USA,PA,Pittsburg,Pittsburgh,/company/alta-communications,Alta Communications,public_relations,USA,MA,Boston,Boston,venture,6/9/10,2010-06,2010-Q2,2010,"2,120,000",
/company/mr-youth,Mr. Youth,advertising,USA,NY,New York,New York,/company/alta-communications,Alta Communications,public_relations,USA,MA,Boston,Boston,series-a,2/1/09,2009-02,2009-Q1,2009,"15,000,000",
/company/goodwin,GOODWIN,ecommerce,RUS,,Moscow,Moscow,/company/altair-capital,Altair Capital,,,,unknown,,angel,9/1/13,2013-09,2013-Q3,2013,,
/company/customcells,Customcells,cleantech,DEU,,TBD,Itzehoe,/company/altana,Altana,,,,unknown,,venture,11/7/13,2013-11,2013-Q4,2013,,
/company/orugga,Orugga,mobile,ARG,,Buenos Aires,Buenos Aires,/company/altergaia,Altergaia,consulting,ARG,,Buenos Aires,Buenos Aires,angel,11/9/08,2008-11,2008-Q4,2008,"80,000",
/company/gucash,Gucash,ecommerce,ARG,,Buenos Aires,Buenos Aires,/company/altergaia,Altergaia,consulting,ARG,,Buenos Aires,Buenos Aires,angel,1/3/10,2010-01,2010-Q1,2010,"250,000",
/company/bueeno,Bueeno,games_video,,,unknown,,/company/altergaia,Altergaia,consulting,ARG,,Buenos Aires,Buenos Aires,angel,10/1/09,2009-10,2009-Q4,2009,"300,000",
/company/platypus-platform,Platypus Platform,software,RUS,,Russian Federation - Other,,/company/alternative-soft,Alternative-Soft,,,,unknown,,series-a,1/1/12,2012-01,2012-Q1,2012,"1,000,000",
/company/alti-semiconductor,Alti Semiconductor,semiconductor,KOR,,Yongin,Yongin,/company/alti-electronics,Alti-electronics,,KOR,,Seoul,Seoul,venture,11/26/09,2009-11,2009-Q4,2009,"4,310,000",
/company/histros,Histros,education,USA,CA,SF Bay,Palo Alto,/company/alving,Alving,,,,unknown,,angel,1/1/12,2012-01,2012-Q1,2012,"300,000",
/company/yapta,Yapta,travel,USA,WA,Seattle,Seattle,/company/amadeus,Amadeus,other,ESP,,Madrid,Madrid,series-c+,11/13/13,2013-11,2013-Q4,2013,"2,000,000",
/company/weare-us,WeAre.Us,advertising,USA,CA,SF Bay,San Francisco,/company/amarin-neuroscience,Amarin NeuroScience,biotech,GBR,,Stirling,Stirling,angel,8/1/08,2008-08,2008-Q3,2008,"50,000",
/company/delicious,delicious,web,USA,CA,SF Bay,San Mateo,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,angel,4/1/05,2005-04,2005-Q2,2005,,
/company/wikia,Wikia,web,USA,CA,SF Bay,San Francisco,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,12/1/06,2006-12,2006-Q4,2006,"10,000,000",
/company/amiestreet,Amie Street,web,USA,NY,New York,Long Island City,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-a,8/1/07,2007-08,2007-Q3,2007,,
/company/shelfari,Shelfari,web,USA,WA,Seattle,Seattle,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-a,2/1/07,2007-02,2007-Q1,2007,"1,000,000",
/company/billmelater,Bill Me Later,web,USA,MD,Washington DC,Timonium,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,venture,12/1/07,2007-12,2007-Q4,2007,,
/company/engineyard,Engine Yard,software,USA,CA,SF Bay,San Francisco,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,7/13/08,2008-07,2008-Q3,2008,"15,000,000",
/company/elastra,Elastra,software,USA,CA,SF Bay,San Francisco,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,8/5/08,2008-08,2008-Q3,2008,"12,000,000",
/company/yieldex,Yieldex,advertising,USA,NY,New York,New York,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,2/18/09,2009-02,2009-Q1,2009,"8,500,000",
/company/the-talk-market,The Talk Market,ecommerce,USA,NY,New York,New York,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,angel,6/12/08,2008-06,2008-Q2,2008,,
/company/booktour,BookTour,search,USA,CA,California - Other,,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,angel,4/17/09,2009-04,2009-Q2,2009,"350,000",
/company/foodista,Foodista,hospitality,USA,WA,Seattle,Seattle,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-a,4/16/09,2009-04,2009-Q2,2009,"550,000",
/company/animoto,Animoto,music,USA,NY,New York,New York,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,6/18/09,2009-06,2009-Q2,2009,"4,400,000",
/company/engineyard,Engine Yard,software,USA,CA,SF Bay,San Francisco,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-c+,10/7/09,2009-10,2009-Q4,2009,"19,000,000",
/company/cirtas,Cirtas Systems,enterprise,USA,CA,SF Bay,San Jose,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-a,9/20/10,2010-09,2010-Q3,2010,"10,000,000",
/company/livingsocial,LivingSocial,ecommerce,USA,DC,Washington DC,Washington D.C.,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-c+,12/2/10,2010-12,2010-Q4,2010,"183,000,000",
/company/sonian,Sonian,enterprise,USA,MA,Boston,Newton,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-b,12/8/10,2010-12,2010-Q4,2010,"9,000,000",
/company/livingsocial,LivingSocial,ecommerce,USA,DC,Washington DC,Washington D.C.,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-c+,4/4/11,2011-04,2011-Q2,2011,"400,000,000",
/company/animoto,Animoto,music,USA,NY,New York,New York,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-c+,6/29/11,2011-06,2011-Q2,2011,"25,000,000",
/company/paraccel,ParAccel,analytics,USA,CA,SF Bay,Campbell,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,venture,7/7/11,2011-07,2011-Q3,2011,,
/company/songza,Songza,music,USA,NY,New York,Long Island City,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,venture,9/19/11,2011-09,2011-Q3,2011,"2,000,000",
/company/livingsocial,LivingSocial,ecommerce,USA,DC,Washington DC,Washington D.C.,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,series-c+,11/18/11,2011-11,2011-Q4,2011,"176,000,000",
/company/videolicious,Videolicious,software,USA,NJ,New York,Newark,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,angel,7/30/12,2012-07,2012-Q3,2012,"1,400,000",
/company/songza,Songza,music,USA,NY,New York,Long Island City,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,private-equity,9/10/13,2013-09,2013-Q3,2013,"4,700,000",
/company/videolicious,Videolicious,software,USA,NJ,New York,Newark,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,venture,8/9/13,2013-08,2013-Q3,2013,"2,250,000",
/company/dramafever,DramaFever,games_video,USA,NY,New York,New York,/company/amc-networks,AMC Networks,,,,unknown,,series-b,6/12/12,2012-06,2012-Q2,2012,"6,000,000",
/company/danceon,DanceOn,music,USA,CA,Los Angeles,Encino,/company/amc-networks,AMC Networks,,,,unknown,,venture,10/10/13,2013-10,2013-Q4,2013,"4,000,000",
/company/vivu,ViVu,messaging,USA,CA,SF Bay,Cupertino,/company/amd,AMD,hardware,USA,CA,SF Bay,Sunnyvale,series-b,6/9/11,2011-06,2011-Q2,2011,,
/company/amobee,Amobee,advertising,USA,CA,SF Bay,Redwood City,/company/amdocs,Amdocs,web,,,unknown,,venture,10/12/09,2009-10,2009-Q4,2009,,
/company/shazam,Shazam Entertainment,games_video,GBR,,London,London,/company/amrica-mvil,Am_rica M—vil,mobile,,,unknown,,venture,7/7/13,2013-07,2013-Q3,2013,"40,000,000",
/company/mobli,mobli,web,USA,NY,New York,New York,/company/amrica-mvil,Am_rica M—vil,mobile,,,unknown,,private-equity,11/6/13,2013-11,2013-Q4,2013,"60,000,000",
/company/utilidata,UtiliData,hardware,USA,RI,Providence,Providence,/company/american-electric-power,American Electric Power,,,,unknown,,series-b,12/9/13,2013-12,2013-Q4,2013,"20,000,000",
/company/opentable,OpenTable,web,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,series-b,1/1/00,2000-01,2000-Q1,2000,"10,000,000",
/company/deem,Deem,ecommerce,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,7/1/06,2006-07,2006-Q3,2006,"32,500,000",
/company/deem,Deem,ecommerce,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,4/1/08,2008-04,2008-Q2,2008,"100,000,000",
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,venture,4/13/11,2011-04,2011-Q2,2011,"19,000,000",
/company/deem,Deem,ecommerce,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,venture,9/21/11,2011-09,2011-Q3,2011,"133,000,000",
/company/clickable,Clickable,advertising,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,10/17/11,2011-10,2011-Q4,2011,"12,000,000",
/company/izettle,iZettle,software,SWE,,Stockholm,Stockholm,/company/americanexpress,American Express,other,USA,,TBD,,series-b,6/15/12,2012-06,2012-Q2,2012,"31,400,000",
/company/ness-computing,Ness Computing,search,USA,CA,SF Bay,Los Altos,/company/americanexpress,American Express,other,USA,,TBD,,series-b,8/21/12,2012-08,2012-Q3,2012,"15,000,000",
/company/warby-parker,Warby Parker,ecommerce,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,series-b,1/1/13,2013-01,2013-Q1,2013,"41,500,000",
/company/rent-the-runway,Rent the Runway,ecommerce,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,3/20/13,2013-03,2013-Q1,2013,"24,400,000",
/company/radius-intelligence-inc,Radius Inc.,analytics,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,venture,1/23/13,2013-01,2013-Q1,2013,"12,400,000",
/company/savingstar,SavingStar,advertising,USA,MA,Boston,Waltham,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,4/5/13,2013-04,2013-Q2,2013,"9,100,000",
/company/wrapp,Wrapp,web,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,series-b,6/13/13,2013-06,2013-Q2,2013,"15,000,000",
/company/fancy,Fancy,web,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,7/8/13,2013-07,2013-Q3,2013,"53,000,000",
/company/sumup,SumUp,mobile,IRL,,Dublin,Dublin,/company/americanexpress,American Express,other,USA,,TBD,,series-b,7/9/13,2013-07,2013-Q3,2013,,
/company/learnvest,LearnVest,finance,USA,NY,New York,New York,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,7/26/13,2013-07,2013-Q3,2013,"16,500,000",
/company/kiip,Kiip,mobile,USA,CA,SF Bay,San Francisco,/company/americanexpress,American Express,other,USA,,TBD,,venture,8/15/13,2013-08,2013-Q3,2013,,
/company/ifonly,IfOnly,ecommerce,USA,CA,SF Bay,San Francsico,/company/americanexpress,American Express,other,USA,,TBD,,series-a,10/28/13,2013-10,2013-Q4,2013,"12,000,000",
/company/bill-com,Bill.com,finance,USA,CA,SF Bay,Palo Alto,/company/americanexpress,American Express,other,USA,,TBD,,series-c+,11/12/13,2013-11,2013-Q4,2013,"38,000,000",
/company/shoutlet,Shoutlet,enterprise,USA,WI,Madison,Madison,/company/american-family-insurance,American Family Insurance,,,,unknown,,series-b,12/6/10,2010-12,2010-Q4,2010,"6,000,000",
/company/revolv,Revolv,software,USA,CO,Denver,Boulder,/company/american-family-insurance,American Family Insurance,,,,unknown,,series-a,11/25/13,2013-11,2013-Q4,2013,"4,000,000",
/company/retrofit,Retrofit,health,USA,IL,Chicago,Skokie,/company/american-medical-association,American Medical Association,education,USA,IL,Chicago,Chicago,series-b,12/20/13,2013-12,2013-Q4,2013,"5,000,000",
/company/nxthera,NxThera,medical,USA,MN,Minneapolis,Saint Paul,/company/american-medical-systems,American Medical Systems,,USA,MN,Minneapolis,Minnetonka,series-b,10/4/11,2011-10,2011-Q4,2011,"21,600,000",
/company/121nexus,121nexus,software,USA,RI,Providence,Providence,/company/american-pioneer-ventures-ltd,"American Pioneer Ventures, Ltd",,,,unknown,,angel,4/20/12,2012-04,2012-Q2,2012,"55,000",
/company/gather,Gather,news,USA,MA,Boston,Boston,/company/american-public-media,American Public Media,other,,,unknown,,series-a,12/1/04,2004-12,2004-Q4,2004,"3,000,000",
/company/gather,Gather,news,USA,MA,Boston,Boston,/company/american-public-media,American Public Media,other,,,unknown,,series-c+,6/14/09,2009-06,2009-Q2,2009,"5,300,000",
/company/fidelis,Fidelis,education,USA,CA,SF Bay,San Francisco,/company/american-public-university-stytem,American Public University Stytem,,,,unknown,,series-a,5/1/13,2013-05,2013-Q2,2013,"6,000,000",
/company/presidio-networked-solutions,Presidio,health,USA,MD,Washington DC,Greenbelt,/company/american-securities,American Securities,other,,,unknown,,venture,4/4/11,2011-04,2011-Q2,2011,,
/company/miragen-therapeutics,Miragen Therapeutics,biotech,USA,CO,Denver,Boulder,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,6/3/09,2009-06,2009-Q2,2009,"4,000,000",
/company/interkrin,InteKrin,biotech,USA,CA,SF Bay,Los Altos,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,8/4/08,2008-08,2008-Q3,2008,"18,500,000",
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,5/5/09,2009-05,2009-Q2,2009,"30,000,000",
/company/epizyme,Epizyme,biotech,USA,MA,Boston,Cambridge,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,10/7/09,2009-10,2009-Q4,2009,"32,000,000",
/company/trinity-biosystems,Trinity Biosystems,biotech,USA,CA,SF Bay,Menlo Park,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,venture,11/9/09,2009-11,2009-Q4,2009,"7,500,000",
/company/allozyne,Allozyne,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,10/26/07,2007-10,2007-Q4,2007,"30,000,000",
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,3/5/07,2007-03,2007-Q1,2007,"21,000,000",
/company/argolyn-bioscience,Cutting Edge Information,biotech,USA,,TBD,"Durham,NC 27713",/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,6/25/07,2007-06,2007-Q2,2007,"15,800,000",
/company/vlst-corporation,VLST Corporation,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,6/16/06,2006-06,2006-Q2,2006,"55,000,000",
/company/avidia,Avidia,advertising,USA,CA,SF Bay,Mountain View,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,5/9/06,2006-05,2006-Q2,2006,"43,800,000",
/company/viron-therapeutics,Viron Therapeutics,biotech,CAN,,London,"London, ON",/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,5/16/06,2006-05,2006-Q2,2006,"20,000,000",
/company/trinity-biosystems,Trinity Biosystems,biotech,USA,CA,SF Bay,Menlo Park,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,7/18/06,2006-07,2006-Q3,2006,"21,000,000",
