/company/syrenaica,Syrenaica,http://www.syrenaica.com,software,"40,000",operating,CHL,CA,Santiago,Santiago,1,10/26/11, 2011-10 ,2011-Q4,2011,3/1/13,3/1/13,10/26/13
/company/syrinix,Syrinix,http://www.syrinix.com,cleantech,"3,032,235",operating,GBR,NH,London,Norwich,1,1/1/04, 2004-01 ,2004-Q1,2004,4/2/13,4/2/13,8/1/13
/company/syros-pharmaceuticals,Syros Pharmaceuticals,http://syros.com,biotech,"30,000,000",operating,USA,MA,Boston,Watertown,1,4/16/13, 2013-04 ,2013-Q2,2013,4/11/13,4/11/13,1/1/13
/company/syscon-justice-systems,Syscon Justice Systems,http://www.syscon.net,software,"7,220,000",operating,CAN,,SF Bay,"Richmond, BC",1,1/1/80, 1980-01 ,1980-Q1,1980,1/1/06,1/1/06,1/1/04
/company/syscor,Syscor,http://www.syscor.com,other,"331,150",operating,CAN,TX,Canada - Other,Houston,1,1/1/08, 2008-01 ,2008-Q1,2008,6/23/10,6/23/10,
/company/sysomos,Sysomos,http://www.sysomos.com,software,"250,000",acquired,CAN,NY,Toronto,Toronto,1,9/12/07, 2007-09 ,2007-Q3,2007,12/18/08,12/18/08,3/15/11
/company/sysorex,Sysorex,http://sysorex.com,consulting,"36,332,418",operating,USA,CA,SF Bay,Santa Clara,3,1/1/72, 1972-01 ,1972-Q1,1972,9/20/11,9/19/13,10/5/14
/company/systancia,Systancia,http://www.systancia.com,software,"2,078,700",operating,USA,CA,unknown,San Jose,1,12/1/11, 2011-12 ,2011-Q4,2011,6/22/09,6/22/09,7/1/13
/company/systematicbytes,SystematicBytes,http://systematicbytes.com,software,"10,000",operating,PAK,,TBD,Lahire,1,1/1/10, 2010-01 ,2010-Q1,2010,1/1/10,1/1/10,1/1/10
/company/systems-integration,Systems Integration,http://www.siltd.co.uk,news,"1,392,512",operating,GBR,GA,United Kingdom - Other,Atlanta,1,1/1/08, 2008-01 ,2008-Q1,2008,6/1/09,6/1/09,
/company/systems-maintenance-services,Systems Maintenance Services,http://www.sysmaint.com,mobile,"29,750,000",operating,USA,NC,Charlotte,Charlotte,1,1/1/81, 1981-01 ,1981-Q1,1981,10/31/13,10/31/13,
/company/systemsnet,SystemsNet,http://www.systemsnet.com/pages/1/index.htm,web,"1,500,000",operating,USA,MD,Washington DC,Bethesda,1,1/1/04, 2004-01 ,2004-Q1,2004,3/10/05,3/10/05,
/company/szl,Szl,http://szl.lu,ecommerce,"150,000",operating,LUX,NY,Strassen,Strassen,1,8/22/96, 1996-08 ,1996-Q3,1996,8/28/13,8/28/13,10/1/12
/company/t-art,t-Art,http://www.t-artdesigns.com,ecommerce,"25,000",operating,ARG,,Buenos Aires,Buenos Aires,1,3/13/12, 2012-03 ,2012-Q1,2012,3/13/12,3/13/12,3/13/12
/company/t-networks,T-Networks,http://www.tnetworksinc.com,public_relations,"5,750,000",closed,USA,PA,Allentown,Allentown,1,1/1/00, 2000-01 ,2000-Q1,2000,2/28/05,2/28/05,
/company/t-ram-semiconductor,T-RAM Semiconductor,http://www.t-ram.com,semiconductor,"40,000,000",operating,USA,CA,SF Bay,Mountain View,1,,,,,4/20/05,4/20/05,1/1/08
/company/t-vips,T-VIPS,http://www.t-vips.com,public_relations,"4,490,000",acquired,NOR,,Oslo,Oslo,1,1/1/04, 2004-01 ,2004-Q1,2004,2/23/05,2/23/05,4/1/09
/company/t-h-e-medical,T.H.E. Medical,http://www.xxiicentury.com,health,"3,800,000",operating,USA,MD,Washington DC,OWINGS MILLS,1,1/1/98, 1998-01 ,1998-Q1,1998,9/14/11,9/14/11,7/24/13
/company/t1-visions,T1 Visions,http://www.t1visions.com,software,"3,600,000",operating,USA,NC,Charlotte,Cornelius,2,9/1/08, 2008-09 ,2008-Q3,2008,1/1/08,1/28/13,12/1/09
/company/t2-biosystems,T2 Biosystems,http://www.t2biosystems.com,medical,"83,500,000",operating,USA,MA,Boston,Lexington,4,1/1/06, 2006-01 ,2006-Q1,2006,1/1/06,3/28/13,5/18/11
/company/t2-systems,T2 Systems,http://www.t2systems.com,software,"31,000,000",operating,USA,IN,Indianapolis,Indianapolis,2,1/1/94, 1994-01 ,1994-Q1,1994,6/25/07,9/30/11,12/6/13
/company/t3-motion,T3 MOTION,http://www.t3motion.com,automotive,"11,100,000",operating,USA,CA,Los Angeles,Costa Mesa,1,6/1/11, 2011-06 ,2011-Q2,2011,5/23/11,5/23/11,8/1/11
/company/t3-search,T3 Search,http://t3sear.ch,consulting,"10,000",operating,SWE,,unknown,Stockholm,1,10/1/13, 2013-10 ,2013-Q4,2013,10/1/13,10/1/13,
/company/t3d-therapeutics,T3D Therapeutics,http://t3dtherapeutics.com,biotech,"437,000",operating,USA,NC,Raleigh-Durham,Durham,1,1/1/13, 2013-01 ,2013-Q1,2013,8/8/13,8/8/13,
/company/thought-equity-motion,T3Media,http://www.t3media.com,enterprise,"53,000,000",operating,USA,CO,Denver,Denver,2,1/1/03, 2003-01 ,2003-Q1,2003,8/16/11,1/10/12,8/16/11
/company/t4-media,T4 Media,http://t4media.co.uk,cleantech,"16,000,000",operating,GBR,,London,London,1,1/1/10, 2010-01 ,2010-Q1,2010,7/11/07,7/11/07,3/2/11
/company/t5-data-centers,T5 Data Centers,http://www.t5datacenters.com,security,"113,000,000",operating,USA,GA,Atlanta,Atlanta,1,1/1/08, 2008-01 ,2008-Q1,2008,5/14/13,5/14/13,5/14/13
/company/t-em-b,T‹ Em B_,http://taembe.vn,ecommerce,,operating,VNM,,Ho Chi Minh City,Ho Chi Minh City,1,3/27/13, 2013-03 ,2013-Q1,2013,8/14/13,8/14/13,5/9/13
/company/taasera,Taasera,http://taasera.com,software,"4,100,000",operating,USA,CA,SF Bay,Cupertino,2,1/1/11, 2011-01 ,2011-Q1,2011,10/11/12,11/12/13,1/1/11
/company/taaz,Taaz,http://taaz.com,web,"200,000",operating,USA,CA,San Diego,San Diego,2,7/27/07, 2007-07 ,2007-Q3,2007,1/1/08,1/1/08,11/7/12
/company/taaza-com,Taaza.com,http://www.taaza.com,web,"25,000",operating,,,unknown,,1,6/1/07, 2007-06 ,2007-Q2,2007,1/26/10,1/26/10,7/1/07
/company/tab-ticketbroker,tab ticketbroker,http://50hours.com,ecommerce,"330,000",operating,DEU,CA,Berlin,Berlin,2,1/1/11, 2011-01 ,2011-Q1,2011,1/1/12,6/1/13,
/company/tabbedout,TabbedOut,http://www.tabbedout.com,hospitality,"17,510,353",operating,USA,TX,Austin,Austin,5,6/24/09, 2009-06 ,2009-Q2,2009,1/12/10,10/4/13,5/1/12
/company/tabblo,Tabblo,http://tabblo.com,web,"4,000,000",acquired,USA,MA,Boston,Boston,1,,,,,1/1/06,1/1/06,10/17/07
/company/tabl-media,Tabl Media,http://www.tabl.com,social,"5,844,811",operating,GBR,CA,London,Brighton,1,1/1/13, 2013-01 ,2013-Q1,2013,1/1/13,1/1/13,1/1/13
/company/tableau-software,Tableau Software,http://www.tableausoftware.com,software,"15,000,000",ipo,USA,WA,Seattle,Seattle,2,1/1/03, 2003-01 ,2003-Q1,2003,1/1/04,8/1/08,5/19/13
/company/tablefinder,Tablefinder,http://www.tablefinder.com,search,"506,719",operating,SWE,,Gothenburg,Gothenburg,3,3/16/06, 2006-03 ,2006-Q1,2006,3/16/06,9/7/07,
/company/open,Tablo,http://opentheclassroom.com,education,"200,000",closed,CAN,,unknown,Toronto,1,12/1/10, 2010-12 ,2010-Q4,2010,3/1/11,3/1/11,11/20/12
/company/tablo-publishing,Tablo Publishing,http://tablo.io,web,"20,000",operating,AUS,,SF Bay,"Richmond, VIC",1,1/1/13, 2013-01 ,2013-Q1,2013,4/1/13,4/1/13,1/1/13
/company/tablus,Tablus,http://www.2crisk.com.au,software,"16,000,000",operating,USA,CA,SF Bay,San Mateo,1,1/1/02, 2002-01 ,2002-Q1,2002,10/24/06,10/24/06,1/1/06
/company/taboola,Taboola,http://www.taboola.com,photo_video,"40,000,000",operating,USA,NY,New York,New York,5,1/1/07, 2007-01 ,2007-Q1,2007,11/1/07,2/19/13,12/19/13
/company/tabsys,Tabsys,http://www.tabsys.co.uk,analytics,"165,000,000",operating,GBR,,unknown,Edenbridge,1,7/14/11, 2011-07 ,2011-Q3,2011,4/1/13,4/1/13,1/1/13
/company/tabtale,TabTale,http://www.tabtale.com,games_video,"13,500,000",operating,ISR,CA,Petah Tikva,Petah Tikva,4,11/1/10, 2010-11 ,2010-Q4,2010,1/1/11,10/24/13,11/7/13
/company/tabtor,Tabtor,http://tabtor.com,education,"1,000,000",operating,USA,NJ,unknown,"Kendall Park,",1,1/1/10, 2010-01 ,2010-Q1,2010,6/12/13,6/12/13,8/1/09
/company/tabula,Tabula,http://www.tabula.com,semiconductor,"108,000,000",operating,USA,CA,SF Bay,Santa Clara,2,1/1/03, 2003-01 ,2003-Q1,2003,8/1/07,3/28/11,6/6/12
/company/tabulous-cloud,Tabulous Cloud,http://www.tabulouscloud.com,enterprise,"1,000,000",operating,USA,MO,Lee's Summit,Lee's Summit,1,4/15/11, 2011-04 ,2011-Q2,2011,8/8/11,8/8/11,4/15/11
/company/tabup,TabUp,http://www.TabUp.com,web,"27,644,420",operating,USA,CT,New York,Stamford,1,1/1/07, 2007-01 ,2007-Q1,2007,1/1/07,1/1/07,9/24/09
/company/tacat,Tacat“,http://tacati.it,ecommerce,"1,286,600",operating,ITA,CA,Asti,Asti,1,5/25/12, 2012-05 ,2012-Q2,2012,9/2/13,9/2/13,
/company/tacere-therapeutics,Tacere Therapeutics,http://www.tacerebio.com,biotech,"939,000",operating,USA,CA,SF Bay,San Jose,1,,,,,10/12/06,10/12/06,
/company/taclaro-com,TaCerto.com,http://www.tacerto.com,ecommerce,"5,000,000",operating,BRA,,Sao Paulo,Sao Paulo,2,8/23/11, 2011-08 ,2011-Q3,2011,1/1/12,7/3/13,4/2/11
/company/tachyon-networks,Tachyon Networks,http://www.tachyon.net,hardware,"11,000,000",operating,USA,CA,San Diego,San Diego,2,5/1/04, 2004-05 ,2004-Q2,2004,6/6/05,8/18/10,
/company/tachyus,Tachyus,http://www.tachyus.com,enterprise,"528,000",operating,USA,MD,unknown,Landover,1,1/1/13, 2013-01 ,2013-Q1,2013,5/1/13,5/1/13,1/1/13
/company/tacit-networks,Tacit Networks,http://2vancouver.com,public_relations,"19,300,000",operating,USA,NJ,South Plainfield,South Plainfield,2,1/1/00, 2000-01 ,2000-Q1,2000,12/9/02,5/5/05,8/1/03
/company/tacit-software,Tacit Software,http://www.tacit.com,software,,acquired,USA,CA,SF Bay,Palo Alto,1,5/1/97, 1997-05 ,1997-Q2,1997,8/1/01,8/1/01,6/1/04
/company/tackk,Tackk,http://tackk.com,web,"1,620,000",operating,USA,OH,Cleveland,Cleveland,3,9/1/12, 2012-09 ,2012-Q3,2012,2/1/12,9/30/13,8/1/13
/company/tackle-grab,Tackle Grab,http://tacklegrab.com,ecommerce,"52,500",operating,USA,MA,unknown,East Sandwich,1,1/1/12, 2012-01 ,2012-Q1,2012,8/1/12,8/1/12,1/1/12
/company/tacoda,Tacoda,http://tacoda.com,web,"19,000,000",acquired,USA,NY,New York,New York,2,4/1/13, 2013-04 ,2013-Q2,2013,3/9/06,2/9/07,12/16/10
/company/tactical-awareness-beacon-systems,Tactical Awareness Beacon Systems,http://tabscorp.com,hardware,"500,000",operating,USA,OH,North Canton,North Canton,1,9/1/07, 2007-09 ,2007-Q3,2007,5/18/13,5/18/13,9/3/13
/company/tactics-cloud,Tactics Cloud,http://tacticscloud.com,software,"1,500,000",operating,USA,CA,San Fransisco,San Fransisco,1,1/1/07, 2007-01 ,2007-Q1,2007,10/29/13,10/29/13,11/23/11
/company/tactile-systems-technology,Tactile Systems Technology,http://www.tactilesystems.com,medical,"10,400,000",operating,USA,MN,Minneapolis,Minneapolis,1,1/1/05, 2005-01 ,2005-Q1,2005,10/5/12,10/5/12,1/1/12
/company/tactilize,Tactilize,http://tactilize.com,mobile,"1,000,000",operating,USA,CA,SF Bay,San Francisco,1,6/1/11, 2011-06 ,2011-Q2,2011,11/16/12,11/16/12,1/3/13
/company/tactonic-technologies,Tactonic Technologies,http://tactonic.com,software,"325,000",operating,USA,NY,New York,New York,1,1/1/10, 2010-01 ,2010-Q1,2010,4/8/11,4/8/11,
/company/tactus-technology,Tactus Technology,http://www.tactustechnology.com,manufacturing,"6,000,000",operating,USA,CA,SF Bay,Fremont,2,7/1/07, 2007-07 ,2007-Q3,2007,12/21/11,1/2/14,1/3/14
/company/tadaweb,TaDaweb,http://www.tadaweb.com,web,"368,393",operating,LUX,,Esch-sur-Alzette,Esch-sur-Alzette,3,12/20/11, 2011-12 ,2011-Q4,2011,12/17/11,6/28/13,9/10/13
/company/tadcast,Tadcast,http://www.tadcast.com,mobile,"1,200,000",closed,USA,NY,New York,New York City,1,1/1/09, 2009-01 ,2009-Q1,2009,1/1/09,1/1/09,1/1/10
/company/tado,tado¡,http://www.tado.com,cleantech,"2,600,000",operating,DEU,IL,Munich,Munich,1,9/1/11, 2011-09 ,2011-Q3,2011,9/5/13,9/5/13,9/5/13
/company/tadpoles,Tadpoles,http://tadpoles.com,mobile,"50,000",operating,USA,MA,unknown,Quincy,1,1/1/11, 2011-01 ,2011-Q1,2011,1/16/12,1/16/12,1/1/94
/company/taecanet,Taecanet,http://www.taecanet.com,software,"1,609,005",operating,GBR,,Liverpool,Liverpool,1,8/1/11, 2011-08 ,2011-Q3,2011,9/4/07,9/4/07,6/1/11
/company/tagby,Tag'By,http://www.tagby.com,software,"19,299",operating,BRA,,unknown,Curitiba,1,1/1/11, 2011-01 ,2011-Q1,2011,10/14/13,10/14/13,
/company/tagapet,TagaPet,http://www.tagapet.org,pets,"19,299",operating,USA,KY,Lexington,Lexington,2,4/20/12, 2012-04 ,2012-Q2,2012,6/1/12,10/14/13,5/5/12
/company/tagarray,TagArray,http://www.tagarray.com,mobile,"5,972,500",acquired,USA,CA,SF Bay,Palo Alto,3,1/1/06, 2006-01 ,2006-Q1,2006,2/1/07,1/1/11,6/23/10
/company/tagasauris,Tagasauris,http://tagasauris.com,software,"495,000",operating,USA,NY,New York,New York,2,12/1/10, 2010-12 ,2010-Q4,2010,12/7/11,8/19/13,8/1/12
/company/tagboard,Tagboard,http://tagboard.com,software,"2,000,000",operating,USA,WA,Seattle,Redmond,1,8/1/12, 2012-08 ,2012-Q3,2012,8/28/13,8/28/13,11/25/13
/company/tagbrand,TagBrand,http://tagbrand.com,social,"100,000",operating,USA,FL,unknown,LONGWOOD,1,5/1/11, 2011-05 ,2011-Q2,2011,6/1/11,6/1/11,5/21/12
/company/tagent,Tagent,http://www.tagent.com,semiconductor,"2,620,442",operating,USA,CA,SF Bay,Mountain View,1,4/1/13, 2013-04 ,2013-Q2,2013,3/11/10,3/11/10,1/1/04
/company/tagga,tagga,http://www.tagga.com,enterprise,"447,560",operating,CAN,,Vancouver,Vancouver,2,2/1/08, 2008-02 ,2008-Q1,2008,6/22/09,2/16/10,1/1/12
/company/taggable,Taggable,http://taggable.com,web,"35,000,000",closed,USA,CA,unknown,San Diego,1,4/1/10, 2010-04 ,2010-Q2,2010,4/19/10,4/19/10,4/20/10
/company/tagged,Tagged,http://www.tagged.com,social,"28,701,975",operating,USA,CA,SF Bay,San Francisco,5,10/1/04, 2004-10 ,2004-Q4,2004,9/1/05,8/22/12,7/8/13
/company/taggify,Taggify,http://www.taggify.net,advertising,"1,000,000",operating,ARG,SC,Buenos Aires,Buenos Aires,1,7/1/11, 2011-07 ,2011-Q3,2011,3/1/12,3/1/12,12/4/13
/company/taggle-internet-ventures-private,Taggle Internet Ventures Private,http://www.taggle.com,games_video,"8,750,000",closed,IND,MI,Bengaluru,Bengaluru,1,1/1/10, 2010-01 ,2010-Q1,2010,6/23/10,6/23/10,
/company/taggled,Taggled,http://taggled.tv,advertising,"454,575",operating,GBR,WA,Belfast,Belfast,1,1/1/12, 2012-01 ,2012-Q1,2012,1/6/14,1/6/14,
/company/taggo,Taggo,http://taggo.me,web,"1,250,000",operating,SGP,FL,Singapore,Singapore,1,1/1/09, 2009-01 ,2009-Q1,2009,8/21/13,8/21/13,4/1/04
/company/taggs,Taggs,http://taggs.co,public_relations,"50,000",operating,USA,NC,Raleigh-Durham,Durham,1,1/1/13, 2013-01 ,2013-Q1,2013,3/1/13,3/1/13,1/1/13
/company/taggstar,Taggstar,http://www.taggstar.com,web,"7,200,000",operating,GBR,KY,London,London,1,1/1/10, 2010-01 ,2010-Q1,2010,1/1/12,1/1/12,12/4/12
/company/taggstr,Taggstr,http://www.taggstr.com,messaging,"50,000",closed,USA,CA,SF Bay,San Jose,1,7/1/09, 2009-07 ,2009-Q3,2009,4/7/10,4/7/10,7/1/09
/company/tagito,Tagito,http://www.tagito.com,web,"320,000",closed,USA,CA,Los Angeles,Aliso Viejo,1,5/1/08, 2008-05 ,2008-Q2,2008,5/1/08,5/1/08,
/company/poggled,Tagkast,http://www.tagkast.com,advertising,"5,600,000",operating,USA,IL,Chicago,Chicago,1,1/1/09, 2009-01 ,2009-Q1,2009,4/5/11,4/5/11,12/1/12
/company/taglabs,TagLabs,http://taglabsinc.com,software,"281,312",operating,USA,CO,Denver,Denver,1,4/29/11, 2011-04 ,2011-Q2,2011,12/8/11,12/8/11,
/company/taglocity,Taglocity,http://www.taglocity.com,enterprise,"1,200,000",operating,CAN,CA,Vancouver,Vancouver,1,1/10/07, 2007-01 ,2007-Q1,2007,1/10/07,1/10/07,1/1/12
/company/positivefeedback,TagMan,http://www.tagman.com,advertising,"13,550,000",operating,GBR,WA,London,London,4,11/1/07, 2007-11 ,2007-Q4,2007,2/15/10,8/22/13,
/company/tagmore-solutions,Tagmore Solutions,http://www.tagmore.com,mobile,"388,500",operating,ESP,,Madrid,Madrid,1,9/1/07, 2007-09 ,2007-Q3,2007,5/1/08,5/1/08,1/1/11
